txn_id,date,sender_account,receiver_account,amount,currency,txn_type,is_suspicious,SAR_filed
TXN-00000309,2025-06-15,CUST-001778,CUST-003928,4536.09,USD,deposit,False,False
TXN-00000310,2025-12-21,CUST-000962,CUST-003924,36669.59,USD,withdrawal,False,False
TXN-00000311,2025-11-04,CUST-003119,CUST-003820,1802.71,USD,transfer,False,False
TXN-00000312,2025-07-17,CUST-003818,CUST-000808,3614.84,MXN,transfer,False,False
TXN-00000313,2025-09-20,CUST-002564,CUST-003391,4321.78,GBP,withdrawal,True,False
TXN-00000314,2025-06-02,CUST-004745,CUST-003421,989.0,USD,wire,False,False
TXN-00000315,2025-11-23,CUST-004091,CUST-004511,3427.38,USD,wire,False,False
TXN-00000316,2025-05-04,CUST-004019,CUST-003776,3976.93,USD,withdrawal,False,False
TXN-00000317,2025-07-21,CUST-001508,CUST-004442,285774.99,MXN,deposit,False,False
TXN-00000318,2025-04-20,CUST-000398,CUST-000053,4214.3,USD,deposit,False,False
TXN-00000319,2026-03-24,CUST-001792,CUST-004143,311.65,GBP,ATM,False,False
TXN-00000320,2025-07-24,CUST-003997,CUST-000129,2762.7,USD,deposit,False,False
TXN-00000321,2025-11-08,CUST-004389,CUST-002349,4067.65,GBP,wire,False,False
TXN-00000322,2025-12-27,CUST-000877,CUST-000790,1212.43,EUR,check,False,False
TXN-00000323,2025-09-28,CUST-002190,CUST-003252,4796.9,USD,check,False,False
TXN-00000324,2025-04-06,CUST-001851,CUST-002458,4240.86,GBP,ATM,False,False
TXN-00000325,2026-02-09,CUST-003321,CUST-003107,2385.27,GBP,deposit,False,False
TXN-00000326,2026-02-14,CUST-004095,CUST-003555,1663.04,MXN,deposit,False,False
TXN-00000327,2026-03-07,CUST-001883,CUST-001732,30505.29,USD,deposit,False,False
TXN-00000328,2025-04-12,CUST-002297,CUST-004449,174.18,MXN,transfer,True,True
TXN-00000329,2026-01-14,CUST-003263,CUST-000631,2824.15,EUR,wire,False,False
TXN-00000330,2025-06-25,CUST-002718,CUST-003145,708.35,GBP,ATM,False,False
TXN-00000331,2025-10-02,CUST-000440,CUST-000801,4194.99,USD,check,False,False
TXN-00000332,2025-05-28,CUST-003250,CUST-002674,1373.9,USD,wire,False,False
TXN-00000333,2025-06-18,CUST-003076,CUST-003538,2933.52,USD,deposit,False,False
TXN-00000334,2025-10-28,CUST-002019,CUST-000603,779.56,GBP,ATM,False,False
TXN-00000335,2025-09-10,CUST-002595,CUST-002955,35.92,USD,wire,False,False
TXN-00000336,2025-11-10,CUST-000838,CUST-001086,2160.59,EUR,check,False,False
TXN-00000337,2026-02-04,CUST-000216,CUST-000735,474.39,EUR,transfer,False,False
TXN-00000338,2026-03-22,CUST-002391,CUST-003390,432.65,EUR,withdrawal,False,False
TXN-00000339,2026-01-01,CUST-003119,CUST-001389,1512.65,USD,withdrawal,False,False
TXN-00000340,2025-08-18,CUST-002261,CUST-003450,3915.51,USD,transfer,False,False
TXN-00000341,2025-05-12,CUST-004062,CUST-004865,2294.73,USD,transfer,True,True
TXN-00000342,2025-05-15,CUST-003113,CUST-002700,2158.77,MXN,ATM,False,False
TXN-00000343,2026-01-18,CUST-002462,CUST-002627,3479.51,USD,transfer,False,False
TXN-00000344,2025-09-06,CUST-002615,CUST-002388,3168.18,EUR,withdrawal,False,False
TXN-00000345,2025-11-05,CUST-003219,CUST-002991,2823.61,EUR,check,False,False
TXN-00000346,2025-06-20,CUST-000221,CUST-003782,40895.85,MXN,ATM,False,False
TXN-00000347,2025-08-31,CUST-004091,CUST-001141,1217.69,GBP,withdrawal,False,False
TXN-00000348,2025-09-16,CUST-000606,CUST-003679,23036.23,EUR,ATM,False,False
TXN-00000349,2026-03-10,CUST-002946,CUST-004399,4572.86,USD,withdrawal,False,False
TXN-00000350,2025-09-28,CUST-001363,CUST-000363,3228.71,GBP,wire,False,False
TXN-00000351,2025-10-10,CUST-003527,CUST-000868,1301.1,EUR,ATM,False,False
TXN-00000352,2025-06-04,CUST-004713,CUST-001811,1961.76,MXN,ATM,False,False
TXN-00000353,2025-07-15,CUST-001235,CUST-002826,18294.45,USD,deposit,False,False
TXN-00000354,2026-01-15,CUST-002854,CUST-002556,3923.51,EUR,wire,False,False
TXN-00000355,2026-02-07,CUST-003590,CUST-003707,1508.32,MXN,ATM,False,False
TXN-00000356,2025-10-04,CUST-000896,CUST-001347,28219.73,EUR,withdrawal,False,False
TXN-00000357,2025-08-22,CUST-003786,CUST-001900,3152.5,USD,ATM,False,False
TXN-00000358,2025-09-07,CUST-000240,CUST-001617,2153.47,USD,ATM,False,False
TXN-00000359,2025-11-06,CUST-000513,CUST-004730,4361.18,USD,transfer,False,False
TXN-00000360,2025-08-06,CUST-000934,CUST-002150,2452.53,GBP,transfer,False,False
TXN-00000361,2025-05-20,CUST-003216,CUST-004809,1766.4,USD,check,False,False
TXN-00000362,2025-04-18,CUST-002437,CUST-004835,678.4,USD,withdrawal,False,False
TXN-00000363,2025-12-25,CUST-003059,CUST-001159,2097.01,USD,check,False,False
TXN-00000364,2025-12-23,CUST-003987,CUST-004403,3229.85,USD,check,False,False
TXN-00000365,2025-11-01,CUST-001150,CUST-001533,2260.49,USD,transfer,False,False
TXN-00000366,2025-07-23,CUST-001119,CUST-001599,4819.51,EUR,ATM,False,False
TXN-00000367,2025-04-12,CUST-004029,CUST-003405,2224.82,USD,deposit,False,False
TXN-00000368,2025-12-06,CUST-002393,CUST-000268,2692.67,USD,wire,False,False
TXN-00000369,2025-07-18,CUST-004504,CUST-004185,579.89,MXN,check,False,False
TXN-00000370,2025-09-22,CUST-004441,CUST-000341,2212.42,USD,wire,False,False
TXN-00000371,2025-04-28,CUST-002028,CUST-002439,170.83,USD,transfer,False,False
TXN-00000372,2026-02-12,CUST-003597,CUST-000962,1192.36,MXN,ATM,False,False
TXN-00000373,2025-09-30,CUST-005000,CUST-003508,704.78,USD,withdrawal,False,False
TXN-00000374,2025-06-10,CUST-002874,CUST-004361,2698.46,USD,ATM,False,False
TXN-00000375,2025-06-08,CUST-002191,CUST-004215,9285.13,MXN,wire,False,False
TXN-00000376,2025-11-07,CUST-001040,CUST-001088,3559.86,MXN,withdrawal,False,False
TXN-00000377,2025-04-16,CUST-003218,CUST-004010,3165.69,GBP,wire,False,False
TXN-00000378,2026-02-18,CUST-000763,CUST-003301,1398.35,USD,wire,False,False
TXN-00000379,2025-10-12,CUST-004768,CUST-000021,4237.36,USD,ATM,False,False
TXN-00000380,2025-05-07,CUST-002935,CUST-000519,1994.6,USD,withdrawal,False,False
TXN-00000381,2025-10-14,CUST-002324,CUST-002767,661.67,MXN,wire,False,False
TXN-00000382,2025-04-13,CUST-000397,CUST-000377,3921.61,USD,deposit,False,False
TXN-00000383,2026-01-07,CUST-003616,CUST-003740,4790.58,USD,ATM,False,False
TXN-00000384,2025-04-30,CUST-002473,CUST-001303,4384.21,USD,ATM,False,False
TXN-00000385,2026-02-14,CUST-003047,CUST-001356,3131.77,GBP,ATM,False,False
TXN-00000386,2025-08-21,CUST-000748,CUST-000780,2389.27,USD,check,False,False
TXN-00000387,2025-04-14,CUST-003646,CUST-000077,1724.44,USD,wire,False,False
TXN-00000388,2025-07-27,CUST-000581,CUST-001876,3656.51,USD,deposit,False,False
TXN-00000389,2025-10-26,CUST-001124,CUST-003136,3768.26,USD,ATM,False,False
TXN-00000390,2026-01-14,CUST-000561,CUST-004346,3055.49,USD,wire,False,False
TXN-00000391,2025-12-09,CUST-001241,CUST-003373,2217.5,USD,deposit,False,False
TXN-00000392,2026-01-16,CUST-001009,CUST-004830,1764.16,USD,transfer,False,False
TXN-00000393,2025-11-22,CUST-002269,CUST-000691,3008.99,GBP,check,False,False
TXN-00000394,2025-04-09,CUST-000220,CUST-002472,3038.57,USD,ATM,False,False
TXN-00000395,2025-05-02,CUST-000448,CUST-001961,572.59,USD,ATM,False,False
TXN-00000396,2025-07-01,CUST-000099,CUST-002959,43736.63,EUR,wire,False,False
TXN-00000397,2025-04-13,CUST-001416,CUST-003859,5751.02,USD,deposit,False,False
TXN-00000398,2026-03-08,CUST-000496,CUST-003261,3146.57,EUR,wire,False,False
TXN-00000399,2025-09-04,CUST-000676,CUST-004396,771.88,USD,transfer,False,False
TXN-00000400,2025-12-14,CUST-001273,CUST-004395,2936.32,MXN,ATM,False,False
TXN-00000401,2026-02-23,CUST-002541,CUST-003584,4233.88,USD,withdrawal,False,False
TXN-00000402,2025-08-18,CUST-000951,CUST-003715,284.59,GBP,ATM,False,False
TXN-00000403,2025-12-29,CUST-000979,CUST-000104,3510.48,USD,wire,False,False
TXN-00000404,2025-07-04,CUST-004238,CUST-002124,643.38,MXN,transfer,False,False
TXN-00000405,2026-01-27,CUST-000241,CUST-002745,1367.18,USD,transfer,False,False
TXN-00000406,2025-06-06,CUST-000632,CUST-004065,1807.02,USD,check,False,False
TXN-00000407,2026-01-07,CUST-002090,CUST-000843,3373.86,USD,withdrawal,False,False
TXN-00000408,2026-03-27,CUST-000361,CUST-000101,2364.11,USD,withdrawal,False,False
TXN-00000409,2026-03-10,CUST-004530,CUST-003436,1248.83,GBP,transfer,False,False
TXN-00000410,2026-02-17,CUST-004683,CUST-003055,3369.9,USD,withdrawal,False,False
TXN-00000411,2025-07-07,CUST-000377,CUST-003285,2330.82,USD,transfer,False,False
TXN-00000412,2025-06-18,CUST-003742,CUST-000066,1465.06,MXN,transfer,False,False
TXN-00000413,2025-11-24,CUST-003801,CUST-003017,2471.87,MXN,withdrawal,False,False
TXN-00000414,2025-06-22,CUST-002009,CUST-001234,2056.08,USD,check,False,False
TXN-00000415,2025-04-07,CUST-000079,CUST-002745,3289.95,MXN,ATM,False,False
TXN-00000416,2026-02-03,CUST-001681,CUST-004341,48253.33,USD,ATM,False,False
TXN-00000417,2026-03-06,CUST-001897,CUST-004258,4478.93,USD,ATM,False,False
TXN-00000418,2026-02-08,CUST-004141,CUST-001094,1977.81,EUR,check,False,False
TXN-00000419,2025-04-23,CUST-001071,CUST-001940,4256.06,MXN,wire,False,False
TXN-00000420,2025-10-12,CUST-002606,CUST-003709,382.69,USD,withdrawal,False,False
TXN-00000421,2025-06-02,CUST-000893,CUST-001274,2253.34,USD,wire,False,False
TXN-00000422,2025-09-26,CUST-001701,CUST-003703,1332.39,USD,deposit,False,False
TXN-00000423,2025-04-11,CUST-002493,CUST-004943,4181.26,USD,withdrawal,False,False
TXN-00000424,2025-11-21,CUST-002915,CUST-003247,3389.15,USD,withdrawal,False,False
TXN-00000425,2025-09-02,CUST-003705,CUST-004555,1256.76,USD,deposit,False,False
TXN-00000426,2026-01-16,CUST-000995,CUST-000098,3906.99,USD,withdrawal,False,False
TXN-00000427,2025-09-04,CUST-003050,CUST-000689,1301.52,MXN,deposit,False,False
TXN-00000428,2026-02-23,CUST-001620,CUST-003633,468.97,MXN,transfer,False,False
TXN-00000429,2025-08-04,CUST-000415,CUST-001377,37599.39,USD,deposit,False,False
TXN-00000430,2025-08-22,CUST-001416,CUST-002900,943.88,USD,wire,False,False
TXN-00000431,2026-03-11,CUST-002014,CUST-002418,4415.07,USD,deposit,False,False
TXN-00000432,2025-09-13,CUST-001125,CUST-003435,4424.42,EUR,withdrawal,False,False
TXN-00000433,2025-06-23,CUST-000160,CUST-003134,1801.97,EUR,wire,False,False
TXN-00000434,2025-06-12,CUST-004116,CUST-002635,907.28,USD,check,False,False
TXN-00000435,2025-11-05,CUST-000480,CUST-003865,3836.54,USD,withdrawal,False,False
TXN-00000436,2025-04-26,CUST-001976,CUST-002184,3958.27,GBP,deposit,False,False
TXN-00000437,2025-12-06,CUST-004717,CUST-003182,4197.72,MXN,withdrawal,False,False
TXN-00000438,2025-05-29,CUST-002606,CUST-002940,36525.24,EUR,check,False,False
TXN-00000439,2025-12-22,CUST-004033,CUST-004442,2457.28,USD,deposit,False,False
TXN-00000440,2025-12-06,CUST-000164,CUST-004313,1665.35,EUR,withdrawal,False,False
TXN-00000441,2025-10-05,CUST-001454,CUST-002651,747.08,GBP,withdrawal,False,False
TXN-00000442,2025-07-02,CUST-002990,CUST-000595,4710.2,USD,check,False,False
TXN-00000443,2025-10-25,CUST-002643,CUST-001118,24659.08,GBP,wire,False,False
TXN-00000444,2025-12-29,CUST-004604,CUST-002924,2948.86,USD,wire,False,False
TXN-00000445,2025-04-10,CUST-002413,CUST-001044,18.97,GBP,check,False,False
TXN-00000446,2025-06-11,CUST-000266,CUST-001492,4605.98,EUR,withdrawal,False,False
TXN-00000447,2026-02-03,CUST-004065,CUST-001153,398.26,USD,transfer,False,False
TXN-00000448,2026-02-11,CUST-002751,CUST-003659,1056.32,GBP,deposit,False,False
TXN-00000449,2026-02-01,CUST-000011,CUST-000395,3665.6,USD,wire,False,False
TXN-00000450,2025-09-16,CUST-002878,CUST-004474,4145.75,MXN,check,False,False
TXN-00000451,2025-04-11,CUST-001848,CUST-001333,3997.98,USD,transfer,False,False
TXN-00000452,2025-11-15,CUST-000858,CUST-000608,4440.78,USD,ATM,False,False
TXN-00000453,2026-02-09,CUST-002769,CUST-004867,36702.71,USD,ATM,False,False
TXN-00000454,2025-08-18,CUST-001287,CUST-000439,1035.7,USD,wire,False,False
TXN-00000455,2025-06-25,CUST-002174,CUST-002307,488.62,USD,check,False,False
TXN-00000456,2025-07-20,CUST-001259,CUST-000447,2143.75,USD,ATM,False,False
TXN-00000457,2025-07-26,CUST-001636,CUST-000795,862.45,USD,deposit,False,False
TXN-00000458,2026-01-28,CUST-002527,CUST-003257,4475.44,USD,deposit,False,False
TXN-00000459,2025-09-11,CUST-001515,CUST-003040,1853.31,USD,deposit,False,False
TXN-00000460,2025-08-02,CUST-002158,CUST-001854,2825.59,USD,ATM,False,False
TXN-00000461,2026-02-13,CUST-002817,CUST-004436,3784.72,USD,check,False,False
TXN-00000462,2025-09-11,CUST-004281,CUST-003430,47136.26,EUR,withdrawal,False,False
TXN-00000463,2026-02-16,CUST-003235,CUST-000285,4503.27,MXN,check,False,False
TXN-00000464,2025-05-15,CUST-001208,CUST-000986,47707.77,USD,withdrawal,False,False
TXN-00000465,2026-01-23,CUST-000350,CUST-003469,3418.8,USD,ATM,False,False
TXN-00000466,2025-05-28,CUST-002113,CUST-002620,8015.54,USD,check,False,False
TXN-00000467,2025-10-13,CUST-002263,CUST-004258,4368.6,MXN,ATM,False,False
TXN-00000468,2025-07-04,CUST-003438,CUST-000922,749.52,EUR,check,False,False
TXN-00000469,2026-02-05,CUST-000866,CUST-004610,3930.87,MXN,check,False,False
TXN-00000470,2025-08-30,CUST-002164,CUST-003138,2864.4,USD,deposit,False,False
TXN-00000471,2025-09-03,CUST-001179,CUST-004987,2014.58,USD,transfer,False,False
TXN-00000472,2026-03-03,CUST-003893,CUST-002201,110.96,MXN,transfer,False,False
TXN-00000473,2025-07-20,CUST-000805,CUST-001868,4871.35,USD,transfer,False,False
TXN-00000474,2025-08-27,CUST-004956,CUST-000732,1064.84,MXN,wire,False,False
TXN-00000475,2025-07-07,CUST-003064,CUST-000461,803.27,USD,ATM,False,False
TXN-00000476,2026-01-18,CUST-004295,CUST-004659,971.89,MXN,withdrawal,False,False
TXN-00000477,2025-11-21,CUST-000271,CUST-003740,1808.27,USD,transfer,False,False
TXN-00000478,2025-08-03,CUST-004138,CUST-003252,628.13,USD,withdrawal,False,False
TXN-00000479,2025-05-28,CUST-003655,CUST-001455,29810.02,USD,withdrawal,False,False
TXN-00000480,2025-11-16,CUST-000741,CUST-002336,257.76,MXN,check,False,False
TXN-00000481,2025-12-09,CUST-001814,CUST-001845,1352.73,USD,check,False,False
TXN-00000482,2025-04-13,CUST-000073,CUST-003884,32051.39,USD,withdrawal,False,False
TXN-00000483,2025-10-23,CUST-002256,CUST-003472,4259.42,USD,transfer,False,False
TXN-00000484,2025-10-25,CUST-004266,CUST-003254,46.66,GBP,transfer,False,False
TXN-00000485,2025-05-28,CUST-004990,CUST-002316,549.44,USD,transfer,False,False
TXN-00000486,2025-05-05,CUST-002664,CUST-002269,3558.36,GBP,transfer,False,False
TXN-00000487,2025-07-07,CUST-001969,CUST-000466,4013.8,EUR,wire,False,False
TXN-00000488,2025-04-14,CUST-001147,CUST-000209,4987.37,USD,wire,False,False
TXN-00000489,2026-03-10,CUST-004777,CUST-004687,1722.4,GBP,withdrawal,False,False
TXN-00000490,2025-05-06,CUST-003898,CUST-002937,4228.64,MXN,ATM,False,False
TXN-00000491,2025-12-26,CUST-002407,CUST-000800,3707.19,GBP,check,False,False
TXN-00000492,2025-12-25,CUST-002750,CUST-000732,1124.41,MXN,transfer,False,False
TXN-00000493,2025-10-10,CUST-003045,CUST-002135,2324.17,USD,wire,False,False
TXN-00000494,2025-05-08,CUST-004781,CUST-004754,45024.17,EUR,deposit,False,False
TXN-00000495,2025-09-14,CUST-004341,CUST-002445,4355.54,USD,withdrawal,False,False
TXN-00000496,2025-10-04,CUST-003353,CUST-004665,4933.38,USD,transfer,False,False
TXN-00000497,2025-12-26,CUST-000663,CUST-003995,4933.34,USD,ATM,False,False
TXN-00000498,2025-08-09,CUST-002241,CUST-001716,851.34,MXN,withdrawal,False,False
TXN-00000499,2026-02-11,CUST-001061,CUST-003553,2022.93,USD,wire,True,False
TXN-00000500,2025-09-18,CUST-000116,CUST-002640,2659.86,USD,ATM,True,False
TXN-00000501,2025-12-03,CUST-002821,CUST-002557,1923.92,EUR,transfer,False,False
TXN-00000502,2026-03-05,CUST-002443,CUST-002383,2606.24,EUR,transfer,False,False
TXN-00000503,2025-04-11,CUST-001097,CUST-002808,38755.2,USD,wire,True,True
TXN-00000504,2026-01-20,CUST-001731,CUST-000180,853.23,USD,ATM,False,False
TXN-00000505,2026-03-09,CUST-003074,CUST-002096,3119.44,EUR,deposit,False,False
TXN-00000506,2025-04-28,CUST-000162,CUST-000396,2089.71,USD,deposit,False,False
TXN-00000507,2025-07-29,CUST-001255,CUST-001684,3155.25,USD,wire,False,False
TXN-00000508,2025-04-23,CUST-004263,CUST-002212,3506.62,USD,deposit,False,False
TXN-00000509,2025-05-16,CUST-000965,CUST-002316,540.26,USD,check,False,False
TXN-00000510,2025-11-14,CUST-004286,CUST-001653,2054.68,USD,deposit,False,False
TXN-00000511,2025-12-12,CUST-003938,CUST-002709,73.62,USD,deposit,False,False
TXN-00000512,2025-04-20,CUST-004048,CUST-001222,8377.17,GBP,deposit,False,False
TXN-00000513,2025-05-03,CUST-001894,CUST-003742,25892.48,USD,withdrawal,False,False
TXN-00000514,2025-10-31,CUST-002951,CUST-002562,588.35,MXN,deposit,True,True
TXN-00000515,2025-05-01,CUST-001397,CUST-002693,2194.2,EUR,transfer,False,False
TXN-00000516,2026-02-09,CUST-003053,CUST-002808,2009.88,USD,transfer,False,False
TXN-00000517,2025-04-09,CUST-003918,CUST-003455,3986.58,USD,withdrawal,False,False
TXN-00000518,2026-02-26,CUST-001306,CUST-000850,2957.84,MXN,check,False,False
TXN-00000519,2025-12-26,CUST-003111,CUST-002938,4314.25,MXN,ATM,False,False
TXN-00000520,2026-01-21,CUST-003958,CUST-003999,2062.31,USD,deposit,False,False
TXN-00000521,2025-10-19,CUST-000102,CUST-004300,2887.48,EUR,withdrawal,False,False
TXN-00000522,2025-04-20,CUST-002772,CUST-004253,3505.9,USD,wire,False,False
TXN-00000523,2025-11-21,CUST-003948,CUST-002833,3210.61,USD,check,False,False
TXN-00000524,2025-05-19,CUST-000448,CUST-000096,793.07,MXN,wire,False,False
TXN-00000525,2026-01-03,CUST-000614,CUST-004028,1661.17,USD,deposit,False,False
TXN-00000526,2025-06-20,CUST-003102,CUST-003304,403.36,USD,check,False,False
TXN-00000527,2025-07-16,CUST-003663,CUST-002590,2491.89,GBP,deposit,False,False
TXN-00000528,2025-08-29,CUST-000294,CUST-004565,4131.28,MXN,check,False,False
TXN-00000529,2025-05-06,CUST-002496,CUST-004165,3276.43,USD,transfer,False,False
TXN-00000530,2026-03-01,CUST-001827,CUST-003723,3839.41,EUR,wire,False,False
TXN-00000531,2025-09-23,CUST-003708,CUST-000935,3297.96,USD,transfer,False,False
TXN-00000532,2025-05-08,CUST-002392,CUST-004487,3513.46,USD,withdrawal,False,False
TXN-00000533,2025-08-31,CUST-000877,CUST-002084,945.84,MXN,wire,False,False
TXN-00000534,2025-12-21,CUST-002769,CUST-000883,242.04,GBP,ATM,False,False
TXN-00000535,2025-08-10,CUST-003747,CUST-004828,27447.29,EUR,ATM,False,False
TXN-00000536,2025-08-19,CUST-004794,CUST-003957,45958.17,GBP,check,False,False
TXN-00000537,2026-01-22,CUST-000849,CUST-003174,3034.74,USD,check,False,False
TXN-00000538,2025-08-26,CUST-004989,CUST-002034,4818.33,USD,wire,False,False
TXN-00000539,2026-01-17,CUST-003382,CUST-004936,3744.65,USD,ATM,False,False
TXN-00000540,2025-10-19,CUST-004535,CUST-001781,3124.6,USD,ATM,False,False
TXN-00000541,2025-04-18,CUST-001087,CUST-001457,3474.62,USD,ATM,False,False
TXN-00000542,2025-09-29,CUST-004607,CUST-003936,4713.94,GBP,wire,False,False
TXN-00000543,2025-06-28,CUST-002343,CUST-003461,2618.42,USD,wire,False,False
TXN-00000544,2025-04-19,CUST-000464,CUST-001638,3929.81,USD,ATM,False,False
TXN-00000545,2026-02-25,CUST-002418,CUST-001672,171.21,MXN,wire,False,False
TXN-00000546,2025-04-17,CUST-004603,CUST-001838,2810.74,USD,check,False,False
TXN-00000547,2025-04-06,CUST-002357,CUST-000385,48051.59,GBP,transfer,False,False
TXN-00000548,2026-03-01,CUST-000107,CUST-002059,4345.56,MXN,wire,False,False
TXN-00000549,2025-05-08,CUST-003013,CUST-004821,3020.9,MXN,ATM,False,False
TXN-00000550,2025-10-29,CUST-003677,CUST-001454,48311.39,GBP,check,False,False
TXN-00000551,2026-03-08,CUST-003511,CUST-002287,659.03,EUR,transfer,True,False
TXN-00000552,2026-01-08,CUST-000328,CUST-001260,39814.74,GBP,check,False,False
TXN-00000553,2025-10-25,CUST-004019,CUST-004692,373.68,GBP,transfer,False,False
TXN-00000554,2025-12-24,CUST-004265,CUST-000559,805.26,EUR,check,False,False
TXN-00000555,2025-10-01,CUST-001813,CUST-001748,1662.02,USD,withdrawal,False,False
TXN-00000556,2025-05-16,CUST-004346,CUST-003891,49150.99,USD,deposit,False,False
TXN-00000557,2025-08-12,CUST-001969,CUST-001998,19442.17,MXN,deposit,False,False
TXN-00000558,2025-06-25,CUST-002317,CUST-000203,21873.11,MXN,check,False,False
TXN-00000559,2026-03-06,CUST-002429,CUST-001578,420.9,USD,withdrawal,False,False
TXN-00000560,2025-06-26,CUST-004369,CUST-000061,1061.8,GBP,withdrawal,False,False
TXN-00000561,2025-08-23,CUST-000852,CUST-001685,3516.69,GBP,wire,False,False
TXN-00000562,2026-02-20,CUST-001260,CUST-000195,1665.26,USD,deposit,False,False
TXN-00000563,2025-11-20,CUST-004572,CUST-000578,1145.95,USD,wire,False,False
TXN-00000564,2025-05-10,CUST-003314,CUST-003548,1953.61,USD,check,True,False
TXN-00000565,2026-02-24,CUST-004798,CUST-000373,372.22,EUR,deposit,False,False
TXN-00000566,2025-04-11,CUST-002469,CUST-004969,3828.72,USD,wire,False,False
TXN-00000567,2025-04-24,CUST-000253,CUST-003883,1107.13,GBP,wire,False,False
TXN-00000568,2025-06-22,CUST-002417,CUST-001181,4436.02,MXN,ATM,False,False
TXN-00000569,2026-03-23,CUST-004535,CUST-004548,218.45,EUR,check,False,False
